t,open,high,low,close,volume
2013-02-13,120.86982523825174,121.09199783108775,120.38580637528754,120.727,82228386.0
2013-02-14,120.36191621248932,120.9808251362532,120.22702580602798,120.838,80765157.0
2013-02-15,120.94891098547102,121.07586647820654,120.25065577542567,120.695,215103754.0
2013-02-19,120.9017422512235,121.62380424143556,120.73511256117455,121.6,95043470.0
2013-02-20,121.51224897581604,121.5519225584776,120.02052226774151,120.084,160357559.0
2013-02-21,119.78247467092145,120.14747161281745,118.97313362584764,119.354,181438601.0
2013-02-22,119.9338280992824,120.52100000000002,119.4101342418856,120.521,106239444.0
2013-02-25,121.10831973154362,121.29081932885907,118.228,118.228,237325697.0
2013-02-26,118.79895773896813,119.1798253566191,118.01341827756298,119.037,186316695.0
2013-02-27,118.9341776709894,120.87026008821014,118.83102573892437,120.537,147089201.0
2013-02-28,120.52910823824286,121.29878062133105,120.14030466328077,120.299,126627248.0
2013-03-01,119.88565873381104,120.8774985208073,119.34609788968507,120.695,170605782.0
2013-03-04,120.41757049437615,121.338,120.22713680355743,121.338,97382957.0
2013-03-05,121.92511180244993,122.75032406507226,121.90924233586104,122.425,121384504.0
2013-03-06,122.86178174757282,122.92525980582523,122.32221825242719,122.592,94355975.0
2013-03-07,122.75052203127017,122.9726949218245,122.6076966016281,122.814,85702532.0
2013-03-08,123.3538695316521,123.50463008234689,122.7190882655687,123.338,123471509.0
2013-03-11,123.24263231429853,123.81393475613663,123.09187194770236,123.806,83315530.0
2013-03-12,123.7184337101747,123.86125899280574,123.1550673175745,123.528,105663831.0
2013-03-13,123.59191327774214,123.87756484926236,123.17137068633738,123.703,92399074.0
2013-03-14,124.0277414024118,124.41654309959806,123.7103522618516,124.361,127154879.0
2013-03-15,124.21294006288903,124.36437066033497,123.7825583648848,124.197,138507153.0
2013-03-18,123.0098863005743,124.04599393430985,122.89830547847968,123.512,126602593.0
2013-03-19,123.77493370415884,123.94230483151152,122.4120545242869,123.225,167206228.0
2013-03-20,123.95050883165266,124.29322178688419,123.74328704476845,124.086,113632993.0
2013-03-21,123.34480279865248,124.04616895568797,122.81877818087585,123.026,128441488.0
2013-03-22,123.41624614395886,124.014,123.32060552699228,124.014,111082225.0
2013-03-25,124.34082581477895,124.54804724104551,123.01779670861568,123.496,151141333.0
2013-03-26,124.00579781035918,124.51588014597606,123.87030718996094,124.484,86222901.0
2013-03-27,123.74278660605673,124.52385018247008,123.53556565721237,124.484,99859772.0
2013-03-28,124.40473626093063,125.01046116040085,124.13375406906236,124.867,102819515.0
2013-04-01,124.80338397949376,125.05842633771228,124.0701371996155,124.373,99146793.0
2013-04-02,124.81962804489224,125.29783363091443,124.62834581048335,124.987,101379648.0
2013-04-03,125.05796746762869,125.15360800103073,123.392228177543,123.719,153863537.0
2013-04-04,123.87828839984601,124.46807115359937,123.60730713460798,124.221,131800661.0
2013-04-05,122.6986262567672,123.81443058778035,122.55516569992267,123.663,159608146.0
2013-04-08,123.75081620894949,124.50797004033032,123.3363741117726,124.5,86406390.0
2013-04-09,124.73174800637959,125.38529454545454,124.31730385964912,124.931,100762236.0
2013-04-10,125.26549045188126,126.6204012730825,125.23361019726477,126.461,135064585.0
2013-04-11,126.48446824549279,127.28944186192601,126.35694767259248,126.875,110026835.0
2013-04-12,126.46935894206548,126.756282115869,125.86363224181358,126.565,116234137.0
2013-04-15,125.92738525012894,126.0309963898917,123.61605982465188,123.632,216210295.0
2013-04-16,124.56435124833237,125.52076062511912,124.26148827901658,125.457,147215890.0
2013-04-17,124.56447011798078,124.58838037521757,122.9624828831152,123.624,226580070.0
2013-04-18,123.83132133125731,123.86320169975349,122.38076456468148,122.851,167415764.0
2013-04-19,123.13793092359145,123.97479064831491,122.83506740416775,123.919,149577337.0
2013-04-22,124.15716872638792,124.76289120829865,123.33625536274575,124.468,106460508.0
2013-04-23,125.09048295094433,125.87155127392572,124.4688163265306,125.752,165858583.0
2013-04-24,125.79114979731443,126.16574170255892,125.56001862173804,125.831,96580174.0
2013-04-25,126.19753936411809,126.93875264950795,126.00625851627554,126.341,130849307.0
2013-04-26,126.18973040950455,126.40492163801818,125.7115276794742,126.118,95891293.0
2013-04-29,126.46088644067794,127.24195197740111,126.26163502824855,126.963,88476104.0
2013-04-30,126.93922732965932,127.29788026052104,126.41320303106212,127.266,115868414.0
2013-05-01,126.98685557240336,127.0506159969674,126.00653904473086,126.15,138772621.0
2013-05-02,126.46920162754304,127.43358109546166,126.34965045383413,127.322,96336318.0
2013-05-03,128.42968841792154,129.019473508087,127.34575906302287,128.613,143979238.0
2013-05-06,128.70886759797256,129.12331190505626,128.6530770181728,128.94,66750706.0
2013-05-07,129.21840768757687,129.63285024600245,128.85178542435423,129.593,89948203.0
2013-05-08,129.44975425492834,130.2228503122321,129.3780236929105,130.183,97023107.0
2013-05-09,130.1268315324165,130.46954322200392,129.48922838899804,129.816,106566417.0
2013-05-10,129.90425683862676,130.3505810537911,129.52169322562878,130.239,103075824.0
2013-05-13,130.07101871101872,130.5571910236028,129.76815727039258,130.342,81688029.0
2013-05-14,130.44567348544453,131.78464050111964,130.44567348544453,131.689,118798711.0
2013-05-15,131.47447050325067,132.66201270166144,131.43462009390802,132.399,120608462.0
2013-05-16,132.12768271440666,132.5899462924882,131.57774845772346,131.777,109779806.0
2013-05-17,132.26296513717503,133.13170049119444,132.08762405654724,133.052,129718215.0
2013-05-20,132.9244492901216,133.5620530761397,132.7889584855928,133.044,85006385.0
2013-05-21,133.1642691870551,133.73811569061436,132.70200394807682,133.236,95701008.0
2013-05-22,133.3707767130718,134.74959494967757,131.6412763816067,132.247,243639217.0
2013-05-23,130.8368594741614,132.23162375339982,130.66151767905714,131.865,210803037.0
2013-05-24,131.08351527433305,131.80879039380554,130.692982517694,131.753,151527477.0
2013-05-28,133.13178400481056,133.72156800962117,132.15146734816597,132.542,143410276.0
2013-05-29,131.84040079893475,132.1432623169108,130.9796364846871,131.681,160214092.0
2013-05-30,131.7854356871495,132.77372682867997,131.6818245190858,132.168,106551037.0
2013-05-31,131.80125585806056,132.55044362190273,130.0159573569899,130.271,176380148.0
2013-06-03,130.57355667782173,131.0756707027685,129.6410592029206,130.988,167962719.0
2013-06-04,131.05936365859625,131.5853864025434,129.69648654927855,130.358,157537197.0
2013-06-05,129.98354914119176,130.2465607986606,128.42141929683137,128.533,211235847.0
